"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"7111","sym_short_tail-uniform(0,1)-1398","sym_short_tail","uniform(0,1)",1398,0,0.00721,-0.00721,1,0.00892,1.77689,0,0,0.57725321888412,1,1,"svmRadialSigma","unseen","class_1","class_1",0.971278266285339,0.338818443172808,"TP"
"7116","asym_long_tail-Weibull(0.5,1)-1398","asym_long_tail","Weibull(0.5,1)",1398,0,-0.32598,0.32598,1,5.73491,48.08363,152,85,0.927753934191702,0.963519313304721,0.977825464949929,"svmRadialSigma","unseen","class_1","class_1",0.963764319899073,0.338818443172808,"TP"
"7121","asym_short_tail-beta(2,1)-1398","asym_short_tail","beta(2,1)",1398,0,0.16313,-0.16313,1,-0.52056,2.31856,0,0,0.621602288984263,0.968526466380544,1,"svmRadialSigma","unseen","class_1","class_1",0.982984127796529,0.338818443172808,"TP"
"7130","normal(0.6)-Normal_548_328.8-1398","normal(0.6)","Normal_548_328.8",1398,0,-0.00915,0.00915,1,0.02401,2.94284,10,0,0.678826895565093,0.958512160228898,0.997138769670958,"svmRadialSigma","unseen","class_0","class_0",0.0717890842187898,0.338818443172808,"TN"
"7135","normal(0.6)-Normal_-605_363-1398","normal(0.6)","Normal_-605_363",1398,0,0.02531,-0.02531,1,-0.08403,3.01812,12,0,0.690271816881259,0.948497854077253,0.997138769670958,"svmRadialSigma","unseen","class_0","class_0",0.0434335721069512,0.338818443172808,"TN"
"7140","normal(0.6)-Normal_956_573.6-1398","normal(0.6)","Normal_956_573.6",1398,0,-0.00561,0.00561,1,0.0114,2.94993,8,0,0.675965665236052,0.958512160228898,0.997138769670958,"svmRadialSigma","unseen","class_0","class_0",0.0613746803084968,0.338818443172808,"TN"
"7145","normal(0.6)-Normal_-597_358.2-1398","normal(0.6)","Normal_-597_358.2",1398,0,-0.0032,0.0032,1,-0.02355,3.22661,9,0,0.690271816881259,0.954220314735336,0.997854077253219,"svmRadialSigma","unseen","class_0","class_0",0.0483574050346181,0.338818443172808,"TN"
"7150","normal(0.6)-Normal_-277_166.2-1398","normal(0.6)","Normal_-277_166.2",1398,0,-0.01179,0.01179,1,0.03688,2.97237,8,0,0.676680972818312,0.959227467811159,0.994992846924177,"svmRadialSigma","unseen","class_0","class_0",0.068921376304881,0.338818443172808,"TN"
"7151","close_normal-tukey(0.1)-1404","close_normal","tukey(0.1)",1404,0,0.00446,-0.00446,1,-0.00379,3.19676,11,0,0.674501424501424,0.957264957264957,0.993589743589744,"svmRadialSigma","unseen","class_1","class_0",0.0644950461992783,0.338818443172808,"FN"
"7156","sym_long_tail-t(1)-1404","sym_long_tail","t(1)",1404,0,-0.00039,0.00039,1,-14.90014,570.21864,223,129,0.974358974358974,0.990740740740741,0.994301994301994,"svmRadialSigma","unseen","class_1","class_1",0.949985857640253,0.338818443172808,"TP"
"7161","sym_short_tail-uniform(0,1)-1404","sym_short_tail","uniform(0,1)",1404,0,-0.05239,0.05239,1,0.0769,1.85252,0,0,0.581196581196581,1,1,"svmRadialSigma","unseen","class_1","class_1",0.970124670801805,0.338818443172808,"TP"
"7166","asym_long_tail-Weibull(0.5,1)-1404","asym_long_tail","Weibull(0.5,1)",1404,0,-0.29615,0.29615,1,7.08916,73.95167,155,88,0.937321937321937,0.968660968660969,0.980769230769231,"svmRadialSigma","unseen","class_1","class_1",0.963260724921839,0.338818443172808,"TP"
"7171","asym_short_tail-beta(2,1)-1404","asym_short_tail","beta(2,1)",1404,0,0.174,-0.174,1,-0.52454,2.2632,0,0,0.625356125356125,0.972934472934473,1,"svmRadialSigma","unseen","class_1","class_1",0.981190545263967,0.338818443172808,"TP"
"7180","normal(0.6)-Normal_548_328.8-1404","normal(0.6)","Normal_548_328.8",1404,0,-0.01761,0.01761,1,0.02822,2.9435,10,0,0.677350427350427,0.956552706552707,0.997150997150997,"svmRadialSigma","unseen","class_0","class_0",0.0621314504542526,0.338818443172808,"TN"
"7185","normal(0.6)-Normal_-605_363-1404","normal(0.6)","Normal_-605_363",1404,0,0.0352,-0.0352,1,-0.07529,3.02467,10,0,0.686609686609687,0.949430199430199,0.995726495726496,"svmRadialSigma","unseen","class_0","class_0",0.0448422412794022,0.338818443172808,"TN"
"7190","normal(0.6)-Normal_956_573.6-1404","normal(0.6)","Normal_956_573.6",1404,0,-0.00352,0.00352,1,-0.05109,2.97116,9,0,0.672364672364672,0.959401709401709,0.996438746438746,"svmRadialSigma","unseen","class_0","class_0",0.044537815654514,0.338818443172808,"TN"
"7195","normal(0.6)-Normal_-597_358.2-1404","normal(0.6)","Normal_-597_358.2",1404,0,-0.00799,0.00799,1,-0.0125,3.08376,7,0,0.67948717948718,0.957264957264957,0.998575498575499,"svmRadialSigma","unseen","class_0","class_0",0.0894082267991322,0.338818443172808,"TN"
"7200","normal(0.6)-Normal_-277_166.2-1404","normal(0.6)","Normal_-277_166.2",1404,0,-0.01326,0.01326,1,0.01433,3.04796,10,0,0.675213675213675,0.958689458689459,0.994301994301994,"svmRadialSigma","unseen","class_0","class_0",0.0725289061602764,0.338818443172808,"TN"
"7201","close_normal-tukey(0.1)-1405","close_normal","tukey(0.1)",1405,0,-0.02617,0.02617,1,0.10699,3.1254,11,0,0.672597864768683,0.958718861209964,0.995017793594306,"svmRadialSigma","unseen","class_1","class_0",0.147837912976985,0.338818443172808,"FN"
"7206","sym_long_tail-t(1)-1405","sym_long_tail","t(1)",1405,0,0.00527,-0.00527,1,-16.59972,628.64889,223,130,0.973665480427046,0.990747330960854,0.995017793594306,"svmRadialSigma","unseen","class_1","class_1",0.949989276581935,0.338818443172808,"TP"
"7211","sym_short_tail-uniform(0,1)-1405","sym_short_tail","uniform(0,1)",1405,0,-0.08788,0.08788,1,0.10705,1.84839,0,0,0.587188612099644,1,1,"svmRadialSigma","unseen","class_1","class_1",0.966902446846115,0.338818443172808,"TP"
"7216","asym_long_tail-Weibull(0.5,1)-1405","asym_long_tail","Weibull(0.5,1)",1405,0,-0.29878,0.29878,1,6.89491,70.53305,159,85,0.933096085409253,0.970818505338078,0.980071174377224,"svmRadialSigma","unseen","class_1","class_1",0.962636078873579,0.338818443172808,"TP"
"7221","asym_short_tail-beta(2,1)-1405","asym_short_tail","beta(2,1)",1405,0,0.16608,-0.16608,1,-0.56184,2.38916,0,0,0.63202846975089,0.962989323843416,1,"svmRadialSigma","unseen","class_1","class_1",0.979090338480808,0.338818443172808,"TP"
"7230","normal(0.6)-Normal_548_328.8-1405","normal(0.6)","Normal_548_328.8",1405,0,-0.02008,0.02008,1,0.02759,2.93747,10,0,0.677580071174377,0.958718861209964,0.997153024911032,"svmRadialSigma","unseen","class_0","class_0",0.103263491197207,0.338818443172808,"TN"
"7235","normal(0.6)-Normal_-605_363-1405","normal(0.6)","Normal_-605_363",1405,0,0.03848,-0.03848,1,-0.07834,3.02142,11,0,0.687544483985765,0.949466192170819,0.997153024911032,"svmRadialSigma","unseen","class_0","class_0",0.0502546690636194,0.338818443172808,"TN"
"7240","normal(0.6)-Normal_956_573.6-1405","normal(0.6)","Normal_956_573.6",1405,0,0.00197,-0.00197,1,-0.07349,2.99375,10,0,0.669750889679715,0.959430604982206,0.99644128113879,"svmRadialSigma","unseen","class_0","class_0",0.0403501437706402,0.338818443172808,"TN"
"7245","normal(0.6)-Normal_-597_358.2-1405","normal(0.6)","Normal_-597_358.2",1405,0,-0.00434,0.00434,1,-0.03114,3.04614,6,0,0.678291814946619,0.956583629893238,0.999288256227758,"svmRadialSigma","unseen","class_0","class_0",0.10789150654868,0.338818443172808,"TN"
"7250","normal(0.6)-Normal_-277_166.2-1405","normal(0.6)","Normal_-277_166.2",1405,0,-0.01361,0.01361,1,0.02281,3.03409,9,0,0.674733096085409,0.960142348754448,0.995017793594306,"svmRadialSigma","unseen","class_0","class_0",0.0726107159145031,0.338818443172808,"TN"
"7251","close_normal-tukey(0.1)-1420","close_normal","tukey(0.1)",1420,0,-0.01881,0.01881,1,0.10671,3.14914,11,0,0.673239436619718,0.959154929577465,0.995070422535211,"svmRadialSigma","unseen","class_1","class_0",0.105551173620463,0.338818443172808,"FN"
"7256","sym_long_tail-t(1)-1420","sym_long_tail","t(1)",1420,0,0.00232,-0.00232,1,-17.05556,657.01005,226,137,0.974647887323944,0.990845070422535,0.995774647887324,"svmRadialSigma","unseen","class_1","class_1",0.95001410209188,0.338818443172808,"TP"
"7261","sym_short_tail-uniform(0,1)-1420","sym_short_tail","uniform(0,1)",1420,0,-0.07342,0.07342,1,0.07276,1.8128,0,0,0.583098591549296,1,1,"svmRadialSigma","unseen","class_1","class_1",0.9685394624063,0.338818443172808,"TP"
"7266","asym_long_tail-Weibull(0.5,1)-1420","asym_long_tail","Weibull(0.5,1)",1420,0,-0.31569,0.31569,1,7.17876,80.85884,165,83,0.924647887323944,0.96830985915493,0.985915492957746,"svmRadialSigma","unseen","class_1","class_1",0.965335752477531,0.338818443172808,"TP"
"7271","asym_short_tail-beta(2,1)-1420","asym_short_tail","beta(2,1)",1420,0,0.1562,-0.1562,1,-0.49752,2.27274,0,0,0.623943661971831,0.96830985915493,1,"svmRadialSigma","unseen","class_1","class_1",0.984219397665583,0.338818443172808,"TP"
"7280","normal(0.6)-Normal_548_328.8-1420","normal(0.6)","Normal_548_328.8",1420,0,-0.02347,0.02347,1,0.02228,2.9111,9,0,0.678169014084507,0.957746478873239,0.997183098591549,"svmRadialSigma","unseen","class_0","class_0",0.0958419961692336,0.338818443172808,"TN"
"7285","normal(0.6)-Normal_-605_363-1420","normal(0.6)","Normal_-605_363",1420,0,0.03271,-0.03271,1,-0.04036,3.05342,9,0,0.688732394366197,0.949295774647887,0.996478873239437,"svmRadialSigma","unseen","class_0","class_0",0.0441269723743557,0.338818443172808,"TN"
"7290","normal(0.6)-Normal_956_573.6-1420","normal(0.6)","Normal_956_573.6",1420,0,0.00314,-0.00314,1,-0.07306,3.07084,10,0,0.676056338028169,0.956338028169014,0.996478873239437,"svmRadialSigma","unseen","class_0","class_0",0.0272146767448018,0.338818443172808,"TN"
"7295","normal(0.6)-Normal_-597_358.2-1420","normal(0.6)","Normal_-597_358.2",1420,0,0.00306,-0.00306,1,-0.09623,3.0987,10,0,0.670422535211268,0.955633802816901,0.997887323943662,"svmRadialSigma","unseen","class_0","class_0",0.0473490960189593,0.338818443172808,"TN"
"7300","normal(0.6)-Normal_-277_166.2-1420","normal(0.6)","Normal_-277_166.2",1420,0,-0.01319,0.01319,1,0.13006,3.19377,15,0,0.667605633802817,0.96056338028169,0.993661971830986,"svmRadialSigma","unseen","class_0","class_0",0.122039061769493,0.338818443172808,"TN"
"7301","close_normal-tukey(0.1)-1440","close_normal","tukey(0.1)",1440,0,-0.02887,0.02887,1,0.02898,3.15255,18,0,0.681944444444444,0.956944444444444,0.995833333333333,"svmRadialSigma","unseen","class_1","class_0",0.108758190293339,0.338818443172808,"FN"
"7306","sym_long_tail-t(1)-1440","sym_long_tail","t(1)",1440,0,-0.00732,0.00732,1,-1.27758,442.40606,235,142,0.977083333333333,0.993055555555556,0.995138888888889,"svmRadialSigma","unseen","class_1","class_1",0.949985859441347,0.338818443172808,"TP"
"7311","sym_short_tail-uniform(0,1)-1440","sym_short_tail","uniform(0,1)",1440,0,-0.03336,0.03336,1,-0.01426,1.79871,0,0,0.577777777777778,1,1,"svmRadialSigma","unseen","class_1","class_1",0.97083030636065,0.338818443172808,"TP"
"7316","asym_long_tail-Weibull(0.5,1)-1440","asym_long_tail","Weibull(0.5,1)",1440,0,-0.34109,0.34109,1,5.54073,47.76183,158,93,0.918055555555556,0.963194444444444,0.978472222222222,"svmRadialSigma","unseen","class_1","class_1",0.964884665326903,0.338818443172808,"TP"
"7321","asym_short_tail-beta(2,1)-1440","asym_short_tail","beta(2,1)",1440,0,0.1745,-0.1745,1,-0.56475,2.36936,0,0,0.627777777777778,0.961805555555556,1,"svmRadialSigma","unseen","class_1","class_1",0.975708145879561,0.338818443172808,"TP"
"7330","normal(0.6)-Normal_548_328.8-1440","normal(0.6)","Normal_548_328.8",1440,0,-0.01866,0.01866,1,0.02406,2.84672,7,0,0.672222222222222,0.954861111111111,0.997222222222222,"svmRadialSigma","unseen","class_0","class_0",0.0539065520773551,0.338818443172808,"TN"
"7335","normal(0.6)-Normal_-605_363-1440","normal(0.6)","Normal_-605_363",1440,0,0.04143,-0.04143,1,-0.02426,3.03959,6,0,0.695138888888889,0.947222222222222,0.996527777777778,"svmRadialSigma","unseen","class_0","class_0",0.0756106927212838,0.338818443172808,"TN"
"7340","normal(0.6)-Normal_956_573.6-1440","normal(0.6)","Normal_956_573.6",1440,0,0.02713,-0.02713,1,-0.13726,3.10769,13,0,0.681944444444444,0.954166666666667,0.995138888888889,"svmRadialSigma","unseen","class_0","class_0",0.0368560936167251,0.338818443172808,"TN"
"7345","normal(0.6)-Normal_-597_358.2-1440","normal(0.6)","Normal_-597_358.2",1440,0,0.00209,-0.00209,1,-0.08425,3.10725,10,0,0.677083333333333,0.954861111111111,0.997222222222222,"svmRadialSigma","unseen","class_0","class_0",0.029022289678307,0.338818443172808,"TN"
"7350","normal(0.6)-Normal_-277_166.2-1440","normal(0.6)","Normal_-277_166.2",1440,0,-0.01965,0.01965,1,0.11595,3.13251,17,0,0.670138888888889,0.960416666666667,0.994444444444444,"svmRadialSigma","unseen","class_0","class_0",0.133931580993214,0.338818443172808,"TN"
"7351","close_normal-tukey(0.1)-1444","close_normal","tukey(0.1)",1444,0,-0.0087,0.0087,1,0.02096,3.13107,15,0,0.682825484764543,0.952908587257618,0.99584487534626,"svmRadialSigma","unseen","class_1","class_0",0.0336635402172019,0.338818443172808,"FN"
"7356","sym_long_tail-t(1)-1444","sym_long_tail","t(1)",1444,0,-5e-04,5e-04,1,-1.42272,401.62399,234,145,0.976454293628809,0.990997229916898,0.992382271468144,"svmRadialSigma","unseen","class_1","class_1",0.949986324043492,0.338818443172808,"TP"
"7361","sym_short_tail-uniform(0,1)-1444","sym_short_tail","uniform(0,1)",1444,0,-0.03966,0.03966,1,0.02766,1.85333,0,0,0.589335180055402,1,1,"svmRadialSigma","unseen","class_1","class_1",0.970991267064348,0.338818443172808,"TP"
"7366","asym_long_tail-Weibull(0.5,1)-1444","asym_long_tail","Weibull(0.5,1)",1444,0,-0.34653,0.34653,1,7.02999,92.51886,187,98,0.916897506925208,0.962603878116344,0.984072022160665,"svmRadialSigma","unseen","class_1","class_1",0.964238473340493,0.338818443172808,"TP"
"7371","asym_short_tail-beta(2,1)-1444","asym_short_tail","beta(2,1)",1444,0,0.16092,-0.16092,1,-0.55984,2.38915,0,0,0.617728531855956,0.956371191135734,1,"svmRadialSigma","unseen","class_1","class_1",0.963657342459077,0.338818443172808,"TP"
"7380","normal(0.6)-Normal_548_328.8-1444","normal(0.6)","Normal_548_328.8",1444,0,-0.0211,0.0211,1,0.02328,2.84691,7,0,0.673130193905817,0.954293628808864,0.997229916897507,"svmRadialSigma","unseen","class_0","class_0",0.0548607983338513,0.338818443172808,"TN"
"7385","normal(0.6)-Normal_-605_363-1444","normal(0.6)","Normal_-605_363",1444,0,0.03937,-0.03937,1,-0.01427,2.99946,5,0,0.694598337950138,0.949445983379501,0.997229916897507,"svmRadialSigma","unseen","class_0","class_0",0.0674199196954555,0.338818443172808,"TN"
"7390","normal(0.6)-Normal_956_573.6-1444","normal(0.6)","Normal_956_573.6",1444,0,0.02427,-0.02427,1,-0.12651,3.1486,14,0,0.688365650969529,0.953601108033241,0.994459833795014,"svmRadialSigma","unseen","class_0","class_0",0.079377045003288,0.338818443172808,"TN"
"7395","normal(0.6)-Normal_-597_358.2-1444","normal(0.6)","Normal_-597_358.2",1444,0,-0.00487,0.00487,1,-0.04028,2.84048,7,0,0.668975069252078,0.954293628808864,0.99792243767313,"svmRadialSigma","unseen","class_0","class_0",0.0548720774811118,0.338818443172808,"TN"
"7400","normal(0.6)-Normal_-277_166.2-1444","normal(0.6)","Normal_-277_166.2",1444,0,-0.00723,0.00723,1,0.04846,3.1097,14,0,0.668975069252078,0.960526315789474,0.99584487534626,"svmRadialSigma","unseen","class_0","class_0",0.0621628469959794,0.338818443172808,"TN"
"7401","close_normal-tukey(0.1)-1445","close_normal","tukey(0.1)",1445,0,-0.01549,0.01549,1,0.06115,3.10408,14,0,0.676124567474048,0.955709342560554,0.995847750865052,"svmRadialSigma","unseen","class_1","class_0",0.0490449027492497,0.338818443172808,"FN"
"7406","sym_long_tail-t(1)-1445","sym_long_tail","t(1)",1445,0,-0.00177,0.00177,1,-1.42314,400.61124,232,144,0.97439446366782,0.991003460207612,0.992387543252595,"svmRadialSigma","unseen","class_1","class_1",0.949986392518281,0.338818443172808,"TP"
"7411","sym_short_tail-uniform(0,1)-1445","sym_short_tail","uniform(0,1)",1445,0,0.00107,-0.00107,1,-0.0171,1.86636,0,0,0.599307958477509,1,1,"svmRadialSigma","unseen","class_1","class_1",0.971498365514077,0.338818443172808,"TP"
"7416","asym_long_tail-Weibull(0.5,1)-1445","asym_long_tail","Weibull(0.5,1)",1445,0,-0.35012,0.35012,1,6.8726,92.15143,177,95,0.912110726643599,0.961245674740484,0.981314878892734,"svmRadialSigma","unseen","class_1","class_1",0.962018024290978,0.338818443172808,"TP"
"7421","asym_short_tail-beta(2,1)-1445","asym_short_tail","beta(2,1)",1445,0,0.17496,-0.17496,1,-0.58002,2.4172,0,0,0.626297577854671,0.955709342560554,1,"svmRadialSigma","unseen","class_1","class_1",0.965303024966542,0.338818443172808,"TP"
"7430","normal(0.6)-Normal_548_328.8-1445","normal(0.6)","Normal_548_328.8",1445,0,-0.01978,0.01978,1,0.01409,2.84011,7,0,0.6719723183391,0.955017301038062,0.997231833910035,"svmRadialSigma","unseen","class_0","class_0",0.0549878506749931,0.338818443172808,"TN"
"7435","normal(0.6)-Normal_-605_363-1445","normal(0.6)","Normal_-605_363",1445,0,0.03878,-0.03878,1,-0.00769,2.98491,5,0,0.691349480968858,0.950865051903114,0.997231833910035,"svmRadialSigma","unseen","class_0","class_0",0.0597206999590588,0.338818443172808,"TN"
"7440","normal(0.6)-Normal_956_573.6-1445","normal(0.6)","Normal_956_573.6",1445,0,0.02472,-0.02472,1,-0.13627,3.14577,14,0,0.688581314878893,0.952941176470588,0.994463667820069,"svmRadialSigma","unseen","class_0","class_0",0.0778690381423046,0.338818443172808,"TN"
"7445","normal(0.6)-Normal_-597_358.2-1445","normal(0.6)","Normal_-597_358.2",1445,0,0.00015,-0.00015,1,-0.06038,2.86946,6,0,0.671280276816609,0.954325259515571,0.997923875432526,"svmRadialSigma","unseen","class_0","class_0",0.0479510866417858,0.338818443172808,"TN"
"7450","normal(0.6)-Normal_-277_166.2-1445","normal(0.6)","Normal_-277_166.2",1445,0,-0.01344,0.01344,1,0.05362,3.10871,14,0,0.670588235294118,0.959861591695502,0.995847750865052,"svmRadialSigma","unseen","class_0","class_0",0.0711054637176876,0.338818443172808,"TN"
"7451","close_normal-tukey(0.1)-1460","close_normal","tukey(0.1)",1460,0,-0.01567,0.01567,1,0.06398,3.10725,15,0,0.677397260273973,0.957534246575342,0.995890410958904,"svmRadialSigma","unseen","class_1","class_0",0.0648959691073662,0.338818443172808,"FN"
"7456","sym_long_tail-t(1)-1460","sym_long_tail","t(1)",1460,0,-0.00284,0.00284,1,-1.42578,402.53122,240,147,0.973972602739726,0.991095890410959,0.992465753424657,"svmRadialSigma","unseen","class_1","class_1",0.949986268518599,0.338818443172808,"TP"
"7461","sym_short_tail-uniform(0,1)-1460","sym_short_tail","uniform(0,1)",1460,0,0.01898,-0.01898,1,-0.03726,1.84072,0,0,0.593150684931507,1,1,"svmRadialSigma","unseen","class_1","class_1",0.971231385520129,0.338818443172808,"TP"
"7466","asym_long_tail-Weibull(0.5,1)-1460","asym_long_tail","Weibull(0.5,1)",1460,0,-0.36103,0.36103,1,4.28335,26.68992,178,92,0.912328767123288,0.955479452054795,0.976027397260274,"svmRadialSigma","unseen","class_1","class_1",0.965615897955884,0.338818443172808,"TP"
"7471","asym_short_tail-beta(2,1)-1460","asym_short_tail","beta(2,1)",1460,0,0.15502,-0.15502,1,-0.60693,2.50952,0,0,0.633561643835616,0.950684931506849,1,"svmRadialSigma","unseen","class_1","class_1",0.947606975642257,0.338818443172808,"TP"
"7480","normal(0.6)-Normal_548_328.8-1460","normal(0.6)","Normal_548_328.8",1460,0,-0.02865,0.02865,1,0.00661,2.89055,7,0,0.676027397260274,0.954109589041096,0.997260273972603,"svmRadialSigma","unseen","class_0","class_0",0.0636809669280645,0.338818443172808,"TN"
"7485","normal(0.6)-Normal_-605_363-1460","normal(0.6)","Normal_-605_363",1460,0,0.05349,-0.05349,1,-0.04604,3.0028,4,0,0.696575342465753,0.949315068493151,0.997260273972603,"svmRadialSigma","unseen","class_0","class_0",0.101665374645999,0.338818443172808,"TN"
"7490","normal(0.6)-Normal_956_573.6-1460","normal(0.6)","Normal_956_573.6",1460,0,0.01787,-0.01787,1,-0.11044,2.9825,12,0,0.676712328767123,0.95958904109589,0.995205479452055,"svmRadialSigma","unseen","class_0","class_0",0.0378365082137176,0.338818443172808,"TN"
"7495","normal(0.6)-Normal_-597_358.2-1460","normal(0.6)","Normal_-597_358.2",1460,0,-0.00607,0.00607,1,-0.01726,2.96005,10,0,0.681506849315068,0.950684931506849,0.997260273972603,"svmRadialSigma","unseen","class_0","class_0",0.0327427343261251,0.338818443172808,"TN"
"7500","normal(0.6)-Normal_-277_166.2-1460","normal(0.6)","Normal_-277_166.2",1460,0,-0.01991,0.01991,1,0.07246,3.19211,18,0,0.676027397260274,0.956849315068493,0.994520547945206,"svmRadialSigma","unseen","class_0","class_0",0.098963360796761,0.338818443172808,"TN"
"7501","close_normal-tukey(0.1)-1470","close_normal","tukey(0.1)",1470,0,-0.00018,0.00018,1,0.06837,3.08022,15,0,0.684353741496599,0.953741496598639,0.996598639455782,"svmRadialSigma","unseen","class_1","class_0",0.0385308618695658,0.338818443172808,"FN"
"7506","sym_long_tail-t(1)-1470","sym_long_tail","t(1)",1470,0,-0.02138,0.02138,1,16.96583,444.03546,242,144,0.965986394557823,0.985714285714286,0.992517006802721,"svmRadialSigma","unseen","class_1","class_1",0.950477699296682,0.338818443172808,"TP"
"7511","sym_short_tail-uniform(0,1)-1470","sym_short_tail","uniform(0,1)",1470,0,-0.01393,0.01393,1,0.0056,1.76482,0,0,0.574829931972789,1,1,"svmRadialSigma","unseen","class_1","class_1",0.971102241483435,0.338818443172808,"TP"
"7516","asym_long_tail-Weibull(0.5,1)-1470","asym_long_tail","Weibull(0.5,1)",1470,0,-0.29591,0.29591,1,7.91046,92.37749,178,95,0.938095238095238,0.974149659863946,0.986394557823129,"svmRadialSigma","unseen","class_1","class_1",0.962008994252883,0.338818443172808,"TP"
"7521","asym_short_tail-beta(2,1)-1470","asym_short_tail","beta(2,1)",1470,0,0.16333,-0.16333,1,-0.5966,2.45013,0,0,0.627210884353742,0.957142857142857,1,"svmRadialSigma","unseen","class_1","class_1",0.967083842357539,0.338818443172808,"TP"
"7530","normal(0.6)-Normal_548_328.8-1470","normal(0.6)","Normal_548_328.8",1470,0,-0.02925,0.02925,1,0.00566,2.9003,7,0,0.678231292517007,0.955102040816327,0.997278911564626,"svmRadialSigma","unseen","class_0","class_0",0.0725580769795838,0.338818443172808,"TN"
"7535","normal(0.6)-Normal_-605_363-1470","normal(0.6)","Normal_-605_363",1470,0,0.04351,-0.04351,1,-0.05713,3.06651,7,0,0.691156462585034,0.948299319727891,0.996598639455782,"svmRadialSigma","unseen","class_0","class_0",0.0619244870152147,0.338818443172808,"TN"
"7540","normal(0.6)-Normal_956_573.6-1470","normal(0.6)","Normal_956_573.6",1470,0,0.02227,-0.02227,1,-0.09294,3.06062,13,0,0.682993197278912,0.959183673469388,0.994557823129252,"svmRadialSigma","unseen","class_0","class_0",0.0677047445145213,0.338818443172808,"TN"
"7545","normal(0.6)-Normal_-597_358.2-1470","normal(0.6)","Normal_-597_358.2",1470,0,-0.00623,0.00623,1,-0.06339,2.98731,11,0,0.67891156462585,0.951700680272109,0.997278911564626,"svmRadialSigma","unseen","class_0","class_0",0.0284463338494994,0.338818443172808,"TN"
"7550","normal(0.6)-Normal_-277_166.2-1470","normal(0.6)","Normal_-277_166.2",1470,0,-0.02756,0.02756,1,0.1458,3.02791,18,0,0.664625850340136,0.960544217687075,0.995918367346939,"svmRadialSigma","unseen","class_0","class_0",0.218099682256806,0.338818443172808,"TN"
"7551","close_normal-tukey(0.1)-1489","close_normal","tukey(0.1)",1489,0,-0.0066,0.0066,1,0.06054,3.04261,16,0,0.688381464069846,0.950973807924782,0.99798522498321,"svmRadialSigma","unseen","class_1","class_0",0.0536758047139926,0.338818443172808,"FN"
"7556","sym_long_tail-t(1)-1489","sym_long_tail","t(1)",1489,0,-0.01669,0.01669,1,16.69906,438.57283,245,146,0.965748824714574,0.985224983210208,0.991269308260578,"svmRadialSigma","unseen","class_1","class_1",0.950707234384227,0.338818443172808,"TP"
"7561","sym_short_tail-uniform(0,1)-1489","sym_short_tail","uniform(0,1)",1489,0,0.05059,-0.05059,1,-0.06058,1.8103,0,0,0.58428475486904,1,1,"svmRadialSigma","unseen","class_1","class_1",0.969916364913647,0.338818443172808,"TP"
"7566","asym_long_tail-Weibull(0.5,1)-1489","asym_long_tail","Weibull(0.5,1)",1489,0,-0.33859,0.33859,1,5.52537,45.00968,184,114,0.921423774345198,0.961719274680994,0.981195433176629,"svmRadialSigma","unseen","class_1","class_1",0.966992744789478,0.338818443172808,"TP"
"7571","asym_short_tail-beta(2,1)-1489","asym_short_tail","beta(2,1)",1489,0,0.11601,-0.11601,1,-0.5146,2.41527,0,0,0.625923438549362,0.959032907991941,1,"svmRadialSigma","unseen","class_1","class_1",0.956353549920403,0.338818443172808,"TP"
"7580","normal(0.6)-Normal_548_328.8-1489","normal(0.6)","Normal_548_328.8",1489,0,-0.01946,0.01946,1,-0.02069,2.92744,8,0,0.679650772330423,0.954331766286098,0.996642041638684,"svmRadialSigma","unseen","class_0","class_0",0.0352563180775155,0.338818443172808,"TN"
"7585","normal(0.6)-Normal_-605_363-1489","normal(0.6)","Normal_-605_363",1489,0,0.04419,-0.04419,1,-0.05022,3.10659,9,0,0.698455339153795,0.948959032907992,0.99597044996642,"svmRadialSigma","unseen","class_0","class_0",0.111139197606362,0.338818443172808,"TN"
"7590","normal(0.6)-Normal_956_573.6-1489","normal(0.6)","Normal_956_573.6",1489,0,0.02202,-0.02202,1,-0.09369,3.05209,11,0,0.682337139019476,0.957018132975151,0.994627266621894,"svmRadialSigma","unseen","class_0","class_0",0.0554849273150244,0.338818443172808,"TN"
"7595","normal(0.6)-Normal_-597_358.2-1489","normal(0.6)","Normal_-597_358.2",1489,0,0.01454,-0.01454,1,-0.13991,3.16377,18,0,0.685695097380792,0.951645399597045,0.99597044996642,"svmRadialSigma","unseen","class_0","class_0",0.0238415184160872,0.338818443172808,"TN"
"7600","normal(0.6)-Normal_-277_166.2-1489","normal(0.6)","Normal_-277_166.2",1489,0,-0.01347,0.01347,1,0.07234,2.8503,10,0,0.666218938885158,0.961719274680994,0.998656816655473,"svmRadialSigma","unseen","class_0","class_0",0.316378038592278,0.338818443172808,"TN"
"7601","close_normal-tukey(0.1)-1512","close_normal","tukey(0.1)",1512,0,-0.007,0.007,1,0.04972,3.17482,16,0,0.699074074074074,0.949074074074074,0.998015873015873,"svmRadialSigma","unseen","class_1","class_0",0.0695618215114432,0.338818443172808,"FN"
